Components,Pressure_kPa,Temperature_C,Speed_mms,Cells (e6/ml),Needle_um,Has_Cells,num_components,contains_alginate,contains_gelatin,contains_pcl,contains_gelatin_methacrylated,contains_hydroxyapatite,contains_hyaluronic_acid,contains_pluronic_f127,contains_plga,contains_methylcellulose,contains_beta_tricalcium_phosphate,contains_chitosan,contains_fibrinogen,contains_carbopol,contains_polypropylene_fumarate_ppf,contains_diethyl_fumarate_def,contains_diclofenac_sodium,contains_lactose,contains_polyplasdone,contains_gellan_gum,contains_laponite,contains_glycerol,contains_pegda,contains_collagen,contains_hyaluronic_acid_methacrylated,contains_hydroxypropyl_methylcellulose,alginate_conc,gelatin_conc,pcl_conc,gelatin_methacrylated_conc,hydroxyapatite_conc,hyaluronic_acid_conc,pluronic_f127_conc,plga_conc,methylcellulose_conc,beta_tricalcium_phosphate_conc,chitosan_conc,fibrinogen_conc,carbopol_conc,polypropylene_fumarate_ppf_conc,diethyl_fumarate_def_conc,diclofenac_sodium_conc,lactose_conc,polyplasdone_conc,gellan_gum_conc,laponite_conc,glycerol_conc,pegda_conc,collagen_conc,hyaluronic_acid_methacrylated_conc,hydroxypropyl_methylcellulose_conc,dominant_material_type,total_solid_content,has_synthetic_polymer,has_natural_polymer,volumetric_flow_rate,wall_shear_rate,specific_pressure,throughput_capacity,temp_stress,shear_stress_risk,resolution_capability
Collagen [3 wt%] ,165.10463848,15.0,23.675,NIH 3T3 Fibroblasts (0.5),210.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Natural_Polymer,3.0,0,1,0.8200086969629653,450.95023357031636,6.97379647333489,1044067.5,0,0,0.004761904739229025
Collagen [4 wt%] ,165.10463848,15.0,23.675,NIH 3T3 Fibroblasts (0.5),210.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Natural_Polymer,4.0,0,1,0.8200086969629653,450.95023357031636,6.97379647333489,1044067.5,0,0,0.004761904739229025
Gellan Gum [3 wt%] Alginate [2 wt%] ,26.0,25.0,13.34,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,5.0,0,1,0.7082594973812046,205.22997988469277,1.9490253411525233,901784.0,0,0,0.003846153831360947
Gellan Gum [4 wt%] Alginate [2 wt%] ,26.0,25.0,13.34,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,6.0,0,1,0.7082594973812046,205.22997988469277,1.9490253411525233,901784.0,0,0,0.003846153831360947
Gellan Gum [3 wt%] Alginate [2 wt%] Hydroxyapatite [5 wt%] ,26.0,25.0,13.34,,260.0,False,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,10.0,0,1,0.7082594973812046,205.22997988469277,1.9490253411525233,901784.0,0,0,0.003846153831360947
Gelatin [7 wt%] Alginate [1 wt%] ,26.0,25.0,13.34,,260.0,False,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,8.0,0,1,0.7082594973812046,205.22997988469277,1.9490253411525233,901784.0,0,0,0.003846153831360947
Gelatin Methacrylated [7.5 wt%] Laponite [1 wt%] ,26.0,25.0,13.34,,210.0,False,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,8.5,0,1,0.46204502713773843,254.0940281236756,1.9490253411525233,588294.0,0,0,0.004761904739229025
Alginate [0.01 wt%] Clay [0.25 wt%] ,151.68472,25.0,15.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,0.26,0,1,0.7963937376850126,230.76834319868001,10.112313992512401,1014000.0,0,0,0.003846153831360947
Alginate [3.1 wt%] Ethylene Glycol [25.8 vol %] ,60.0,25.0,5.0,,330.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,28.9,0,1,0.42764929996991063,60.60587695188803,11.99999760000048,544500.0,0,0,0.0030303030211202937
Alginate [3 wt%] Gelatin [10 wt%] ,103.4214,37.0,1.0,,260.0,False,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,13.0,0,1,0.05309291584566751,15.384556213245334,103.42129657870343,67600.0,0,0,0.003846153831360947
Gelatin [10 wt%] Oxidized Nanocellulose [10 wt%] ,210.0,14.0,13.676399999999994,,210.0,False,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,20.0,0,1,0.4736965973872986,260.5016166589682,15.354916838136006,603129.2399999998,0,0,0.004761904739229025
dECM Small Intestinal Submucosa [2.5 wt%] Pepsin [0.25 wt%] ,25.0,25.0,5.0,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,2.75,0,0,0.6283185307179586,49.9998750003125,4.9999990000002,800000.0,0,0,0.00249999999375
Alginate [2 wt%] Gelatin [10 wt%] ,55.15808,5.0,1.67,,260.0,False,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.0,0,1,0.08866516946226474,25.692208876119707,33.028770641454706,112892.0,0,0,0.003846153831360947
Alginate [4 wt%] Gelatin [10 wt%] ,65.50022,5.0,1.67,Primary Myoblasts (0.5),260.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,14.0,0,1,0.08866516946226474,25.692208876119707,39.22166513672747,112892.0,0,0,0.003846153831360947
Chitosan [10 wt%] ,350.0,37.0,10.0,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,1.2566370614359172,99.999750000625,34.99999650000035,1600000.0,0,0,0.00249999999375
Gelatin Allylated [30 wt%] ,210.0,7.0,5.0,Human Articular Chondrocytes (3),330.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,30.0,0,1,0.42764929996991063,60.60587695188803,41.99999160000168,544500.0,0,0,0.0030303030211202937
Calcium Phosphate Cement [100 wt%] ,150.0,25.0,10.0,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,1.2566370614359172,99.999750000625,14.999998500000151,1600000.0,0,0,0.00249999999375
Methylcellulose [10 wt%] ,180.0,25.0,10.0,,400.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thermo-responsive,10.0,0,0,1.2566370614359172,99.999750000625,17.99999820000018,1600000.0,0,0,0.00249999999375
Poly(DTD DD) [100 wt%] ,900.0,150.0,1.75,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.21991148575128555,17.499956250109374,514.2854204083312,280000.0,1,1,0.00249999999375
PLLA [100 wt%] ,900.0,200.0,7.0,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.8796459430051422,69.9998250004375,128.57141020408426,1120000.0,1,1,0.00249999999375
Gellan Gum Methacrylated [4 wt%] Hyaluronic Acid Methacrylated [1.5 wt%] Hydroxyapatite [25 wt%] ,103.0,25.0,3.5833,,260.0,False,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,Other,30.5,0,0,0.1902478453497804,55.12748027892201,28.744445414995837,242231.08,0,0,0.003846153831360947
Gellan Gum Methacrylated [4 wt%] Hyaluronic Acid Methacrylated [1.5 wt%] ,25.0,25.0,6.6667,Primary Bovine Chondrocytes (10),260.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,Other,5.5,0,0,0.35395454206831156,102.56422090684266,3.749980687599459,450668.92,0,0,0.003846153831360947
Gelatin [10 wt%] Alginate [2 wt%] ,103.4214,37.0,2.0,NIH 3T3 Fibroblasts (5),260.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.0,0,1,0.10618583169133503,30.76911242649067,51.710674144662924,135200.0,0,0,0.003846153831360947
Alpha Tricalcium Phosphate [66 wt%] Hydroxyapatite [4 wt%] Pluronic F127 [40 wt%] ,200.0,22.5,2.0,,400.0,False,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceramic,110.0,0,0,0.25132741228718347,19.999950000125,99.999950000025,320000.0,0,0,0.00249999999375
Alginate [5 wt%] Xanthan Gum [6 wt%] Carboxylated Cellulose [55 wt%] ,45.0,25.0,1.0,,260.0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,66.0,0,1,0.05309291584566751,15.384556213245334,44.999955000045006,67600.0,0,0,0.003846153831360947
Hyaluronic Acid Mono-Aldehyde [50 wt%] Carboxymethyl Cellulose Carbohydrazide [50 wt%] ,250.0,37.0,2.5,NIH 3T3 Fibroblasts (0.1),210.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.08659014751456867,47.6188208627578,99.99996000001599,110250.0,0,0,0.004761904739229025
PCL [40 wt%] Biodentine [60 wt%] ,500.0,95.0,1.0,,320.0,False,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.0804247719318987,12.49996093762207,499.99950000050006,102400.0,1,0,0.0031249999902343752
PCL [100 wt%] ,500.0,95.0,5.0,,305.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.3653083207502381,65.57355549653936,99.999980000004,465125.0,1,0,0.0032786885138403657
PEGDA [20 wt%] Alginate [1 wt%] ,24.13166,25.0,13.697139999999989,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Synthetic_Polymer,21.0,1,1,0.7272211013463257,210.72442029069103,1.7618027002861416,925926.6639999992,0,0,0.003846153831360947
PEGDA [20 wt%] Xanthan Gum [0.5 wt%] ,24.13166,25.0,8.01332,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Synthetic_Polymer,20.5,1,0,1.0069834897145666,80.13299966750084,3.01144307085664,1282131.2,0,0,0.00249999999375
Gelatin Methacrylated [15 wt%] ,68.9476,25.0,13.532229999999991,,210.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,15.0,0,1,0.4687031167604283,257.7555344974546,5.095065255684745,596771.3429999996,0,0,0.004761904739229025
dECM Porcine Tendon [3 wt%] ,230.0,16.0,15.0,Primary Rat Bone Marrow Mesenchymal Stem Cells (3),400.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,3.0,0,0,1.884955592153876,149.9996250009375,15.33333231111118,2400000.0,0,0,0.00249999999375
dECM Porcine Tendon [3 wt%] ,40.0,16.0,15.0,Primary Rat Bone Marrow Mesenchymal Stem Cells (3),400.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,3.0,0,0,1.884955592153876,149.9996250009375,2.6666664888889007,2400000.0,0,0,0.00249999999375
dECM Porcine Tendon [3 wt%] ,10.0,16.0,15.0,Primary Rat Bone Marrow Mesenchymal Stem Cells (3),400.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,3.0,0,0,1.884955592153876,149.9996250009375,0.6666666222222252,2400000.0,0,0,0.00249999999375
Alpha Tricalcium Phosphate [60 wt%] Calcium Hydrogen Phosphate [26 wt%] Calcium Carbonate [10 wt%] Hyaluronic Acid [4 wt%] ,250.0,25.0,12.0,,260.0,False,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceramic,100.0,0,0,0.6371149901480102,184.61467455894402,20.83333159722237,811200.0,0,0,0.003846153831360947
Alginate [16.7 wt%] ,400.0,25.0,4.5,,260.0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,16.7,0,1,0.2389181213055038,69.23050295960401,88.88886913580686,304200.0,0,0,0.003846153831360947
Alginate [12.548 wt%] Gellan Gum [1.716 wt%] ,450.0,25.0,4.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.716,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,14.264,0,1,0.21237166338267005,61.53822485298134,112.49997187500703,270400.0,0,0,0.003846153831360947
Alginate [12.548 wt%] Gellan Gum [1.716 wt%] ,400.0,25.0,4.5,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.716,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,14.264,0,1,0.2389181213055038,69.23050295960401,88.88886913580686,304200.0,0,0,0.003846153831360947
Alpha Tricalcium Phosphate [60 wt%] Calcium Hydrogen Phosphate [26 wt%] Calcium Carbonate [10 wt%] Hyaluronic Acid Precipitated [4 wt%] ,250.0,25.0,9.0,,260.0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceramic,100.0,0,0,0.4778362426110076,138.46100591920802,27.77777469135837,608400.0,0,0,0.003846153831360947
Gelatin Methacrylated [5 wt%] Gelatin [8 wt%] ,300.0,20.0,5.0,Primary Bone Marrow Stem Cells (5),210.0,True,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,13.0,0,1,0.17318029502913734,95.2376417255156,59.999988000002396,220500.0,0,0,0.004761904739229025
Hydroxypropyl Methylcellulose [30 wt%] Mannitol [55 wt%] Polyethylene Glycol [10 wt%] Kollidon [5 wt%] ,30.0,25.0,10.0,,600.0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Thermo-responsive,100.0,0,0,2.827433388230814,66.66655555574074,2.9999997000000302,3600000.0,0,0,0.001666666663888889
Hydroxypropyl Methylcellulose [40 wt%] Mannitol [45 wt%] Polyethylene Glycol [10 wt%] Kollidon [5 wt%] ,30.0,25.0,10.0,,600.0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Thermo-responsive,100.0,0,0,2.827433388230814,66.66655555574074,2.9999997000000302,3600000.0,0,0,0.001666666663888889
Hydroxypropyl Methylcellulose [50 wt%] Mannitol [35 wt%] Polyethylene Glycol [10 wt%] Kollidon [5 wt%] ,30.0,25.0,10.0,,600.0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Thermo-responsive,100.0,0,0,2.827433388230814,66.66655555574074,2.9999997000000302,3600000.0,0,0,0.001666666663888889
Hydroxypropyl Cellulose [7.5 wt%] Warfarin Sodium [0.75 wt%] ,172.369,25.0,8.0,,260.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,8.25,0,0,0.4247433267653401,123.07644970596267,21.546122306734713,540800.0,0,0,0.003846153831360947
Alginate [8 wt%] ,137.8952,29.045,2.0,,260.0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,8.0,0,1,0.10618583169133503,30.76911242649067,68.94756552621723,135200.0,0,0,0.003846153831360947
Gelatin [10 wt%] Alginate [2 wt%] ,103.4214,37.0,2.0,NIH 3T3 Fibroblasts (5),235.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.0,0,1,0.08674722714724815,34.042408330177324,51.710674144662924,110450.0,0,0,0.004255319130828429
SU-8 2050 [100 wt%] ,137.8952,24.96,1.0,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.12566370614359174,9.9999750000625,137.8950621049379,160000.0,0,0,0.00249999999375
E-Shell 300 [70 wt%] Hydroxyapatite [30 wt%] ,100.0,25.0,12.0,,400.0,False,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,1.5079644737231008,119.99970000075,8.333332638888947,1920000.0,0,0,0.00249999999375
E-Shell 300 [70 wt%] Beta Tricalcium Phosphate [30 wt%] ,100.0,25.0,12.0,,400.0,False,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,1.5079644737231008,119.99970000075,8.333332638888947,1920000.0,0,0,0.00249999999375
